mean_RCQ,mean_error_RCQ,mean_WWD,mean_error_WWD,mean_RD,mean_WSP,mean_SQ,mean_error_SQ,skill_diversity,skill_coverage,day_coverage,size,Faulty
continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,False True
,,,,,,,,,,,,
3.4,0.48,4.692307692307692,0.3692307692307693,14.4,0.2307692307692307,3.0,1.2,0.6666666666666666,10.0,0.7802197802197802,5.0,False
3.2,0.64,4.492307692307692,0.4061538461538461,18.2,0.2307692307692307,3.4,1.52,0.7647058823529411,13.0,0.7802197802197802,5.0,False
3.6,0.6399999999999999,4.892307692307692,0.1723076923076925,6.6,0.2307692307692307,2.4,0.8800000000000001,0.6666666666666666,8.0,0.7472527472527473,5.0,False
3.333333333333333,0.6666666666666666,4.833333333333333,0.2777777777777779,6.733333333333333,0.2307692307692308,2.833333333333333,1.1666666666666667,0.5294117647058824,9.0,0.7362637362637363,6.0,False
3.6666666666666665,0.4444444444444445,4.641025641025641,0.2393162393162393,8.666666666666666,0.2307692307692307,3.6666666666666665,1.777777777777778,0.7272727272727273,8.0,0.7472527472527473,3.0,False
3.6,0.48,4.892307692307692,0.1723076923076925,6.0,0.2307692307692307,2.8,1.04,0.7142857142857143,10.0,0.7472527472527473,5.0,False
3.8,0.3200000000000001,4.384615384615385,0.3076923076923076,16.4,0.1846153846153846,3.6,1.0399999999999998,0.6111111111111112,11.0,0.7472527472527473,5.0,False
3.4,0.72,4.8,0.3200000000000001,8.2,0.1846153846153846,3.0,1.2,0.8666666666666667,13.0,0.7472527472527473,5.0,False
3.4285714285714284,0.4897959183673469,4.78021978021978,0.3139717425431711,11.523809523809524,0.1648351648351648,4.285714285714286,0.8163265306122449,0.4333333333333333,13.0,0.7802197802197802,7.0,False
3.8,0.3200000000000001,4.676923076923077,0.2584615384615384,8.2,0.2307692307692307,3.6,0.8800000000000001,0.6666666666666666,12.0,0.7472527472527473,5.0,False
3.6666666666666665,0.4444444444444445,4.743589743589744,0.3418803418803418,9.6,0.2307692307692308,3.8333333333333335,1.1666666666666667,0.5652173913043478,13.0,0.7472527472527473,6.0,False
3.2,0.64,4.692307692307692,0.3692307692307693,14.8,0.2307692307692307,3.4,1.28,0.5882352941176471,10.0,0.7802197802197802,5.0,False
4.0,0.0,5.0,0.0,4.0,0.2307692307692307,3.0,1.0,0.8333333333333334,5.0,0.7362637362637363,2.0,False
3.75,0.375,4.230769230769231,0.2307692307692308,19.0,0.173076923076923,4.25,1.125,0.6470588235294118,11.0,0.7472527472527473,4.0,False
4.0,0.0,4.0,0.0,22.0,0.2307692307692307,1.5,0.5,1.0,3.0,0.6923076923076923,2.0,False
4.0,0.0,4.5,0.5,17.0,0.1153846153846153,3.0,1.0,1.0,6.0,0.7362637362637363,2.0,False
4.0,0.0,4.397435897435898,0.2649572649572649,15.533333333333331,0.1923076923076923,3.333333333333333,1.3333333333333333,0.75,15.0,0.7472527472527473,6.0,False
3.4,0.48,4.476923076923077,0.2092307692307692,13.4,0.2307692307692307,2.6,0.72,0.6923076923076923,9.0,0.7472527472527473,5.0,False
3.333333333333333,0.4444444444444445,4.487179487179487,0.3418803418803418,14.0,0.2307692307692307,2.333333333333333,1.1111111111111112,0.8571428571428571,6.0,0.7362637362637363,3.0,False
3.75,0.375,4.75,0.375,9.166666666666666,0.2307692307692307,3.25,1.25,0.6153846153846154,8.0,0.7362637362637363,4.0,False
3.6,0.6399999999999999,4.8,0.3200000000000001,8.0,0.2307692307692307,1.6,0.72,0.875,7.0,0.7362637362637363,5.0,False
3.4,0.72,4.692307692307692,0.3692307692307693,14.2,0.1846153846153846,3.0,0.8,0.7333333333333333,11.0,0.7802197802197802,5.0,False
2.6666666666666665,0.4444444444444445,4.666666666666667,0.4444444444444443,11.333333333333334,0.2307692307692307,2.0,1.3333333333333333,0.8333333333333334,5.0,0.7362637362637363,3.0,False
2.75,0.375,4.480769230769231,0.2596153846153846,18.83333333333333,0.2307692307692307,2.75,0.75,0.8181818181818182,9.0,0.7802197802197802,4.0,False
3.0,0.6666666666666666,4.91025641025641,0.1495726495726499,5.133333333333334,0.2307692307692308,3.1666666666666665,0.8333333333333334,0.631578947368421,12.0,0.7362637362637363,6.0,False
2.6666666666666665,0.4444444444444445,4.307692307692308,0.2051282051282053,16.0,0.2307692307692307,3.0,0.6666666666666666,1.0,9.0,0.7362637362637363,3.0,False
3.142857142857143,0.7346938775510203,4.703296703296703,0.3390894819466248,10.761904761904765,0.1978021978021978,3.7142857142857135,1.1836734693877549,0.5,13.0,0.7472527472527473,7.0,False
3.6,0.6399999999999999,4.692307692307692,0.3692307692307693,15.0,0.2307692307692307,2.8,1.7600000000000002,0.7857142857142857,11.0,0.8021978021978022,5.0,False
3.0,0.0,4.461538461538462,0.0,12.0,0.2307692307692307,2.0,0.0,1.0,4.0,0.7032967032967034,2.0,False
3.333333333333333,0.4444444444444445,5.0,0.0,1.3333333333333333,0.2307692307692307,2.0,0.6666666666666666,1.0,6.0,0.7252747252747253,3.0,False
3.75,0.375,4.115384615384615,0.1730769230769229,17.333333333333332,0.1153846153846153,3.5,1.25,0.7857142857142857,11.0,0.7362637362637363,4.0,False
3.8,0.3200000000000001,4.892307692307692,0.1723076923076925,6.6,0.1846153846153846,2.6,1.12,0.6923076923076923,9.0,0.7472527472527473,5.0,False
3.8,0.3200000000000001,4.492307692307692,0.4061538461538461,14.2,0.2307692307692307,4.0,1.2,0.6,12.0,0.7472527472527473,5.0,False
3.2,0.64,4.292307692307692,0.3507692307692308,18.0,0.2307692307692307,3.2,1.36,0.6875,11.0,0.7472527472527473,5.0,False
3.2857142857142856,0.8163265306122449,4.637362637362637,0.4144427001569859,11.333333333333334,0.2307692307692308,3.2857142857142856,1.1836734693877549,0.5652173913043478,13.0,0.7472527472527473,7.0,False
3.5,0.5,4.5,0.5,19.0,0.1153846153846153,3.5,1.5,0.8571428571428571,6.0,0.7472527472527473,2.0,False
4.0,0.0,5.0,0.0,,0.2307692307692307,2.0,0.0,1.0,2.0,0.7142857142857143,1.0,False
3.6666666666666665,0.4444444444444445,4.82051282051282,0.2393162393162393,7.333333333333333,0.2307692307692307,2.333333333333333,0.4444444444444445,0.7142857142857143,5.0,0.7362637362637363,3.0,False
3.5,0.5,4.82051282051282,0.2393162393162393,7.866666666666666,0.2307692307692308,3.6666666666666665,0.6666666666666666,0.6363636363636364,14.0,0.7472527472527473,6.0,False
2.5,0.5,5.0,0.0,2.0,0.2307692307692307,3.0,2.0,1.0,6.0,0.7252747252747253,2.0,False
3.6666666666666665,0.4444444444444445,4.564102564102565,0.2905982905982907,11.2,0.2307692307692308,3.333333333333333,1.3333333333333333,0.6,12.0,0.7472527472527473,6.0,False
4.0,0.0,4.307692307692308,0.2051282051282053,14.666666666666666,0.2307692307692307,2.0,0.6666666666666666,1.0,6.0,0.7252747252747253,3.0,False
3.4,0.72,5.0,0.0,2.6,0.2307692307692307,2.2,1.04,0.8181818181818182,9.0,0.7362637362637363,5.0,False
4.0,0.0,4.82051282051282,0.2393162393162393,14.0,0.2307692307692307,3.6666666666666665,0.8888888888888888,0.7272727272727273,8.0,0.7802197802197802,3.0,False
4.0,0.0,4.730769230769231,0.2692307692307691,11.0,0.2307692307692307,3.5,0.5,0.7142857142857143,5.0,0.7362637362637363,2.0,False
4.0,0.0,4.82051282051282,0.2393162393162393,7.333333333333333,0.2307692307692307,3.0,1.3333333333333333,1.0,9.0,0.7362637362637363,3.0,False
3.333333333333333,0.6666666666666666,4.91025641025641,0.1495726495726499,10.066666666666666,0.2307692307692308,2.6666666666666665,1.6666666666666663,0.5625,9.0,0.7802197802197802,6.0,False
3.6,0.48,4.892307692307692,0.1723076923076925,9.8,0.2307692307692307,3.2,1.44,0.6875,11.0,0.7802197802197802,5.0,False
3.333333333333333,0.4444444444444445,4.487179487179487,0.3418803418803418,14.0,0.2307692307692307,3.0,1.3333333333333333,1.0,9.0,0.7362637362637363,3.0,False
4.0,0.0,4.730769230769231,0.2692307692307691,11.0,0.2307692307692307,4.5,0.5,0.8888888888888888,8.0,0.7362637362637363,2.0,False
3.4,0.72,4.6,0.4800000000000001,10.8,0.2307692307692307,3.0,1.6,0.8,12.0,0.7362637362637363,5.0,False
3.4,0.9600000000000002,4.8,0.3200000000000001,8.2,0.2307692307692307,2.8,1.36,0.6428571428571429,9.0,0.7472527472527473,5.0,False
3.6,0.6399999999999999,4.492307692307692,0.4061538461538461,14.4,0.2307692307692307,2.6,1.12,0.6923076923076923,9.0,0.7362637362637363,5.0,False
3.6666666666666665,0.5555555555555557,4.91025641025641,0.1495726495726499,5.4,0.2307692307692308,1.8333333333333333,1.1111111111111112,0.7272727272727273,8.0,0.7472527472527473,6.0,False
3.4285714285714284,0.6530612244897959,4.9230769230769225,0.1318681318681323,4.857142857142857,0.2307692307692308,3.4285714285714284,1.2244897959183674,0.625,15.0,0.7472527472527473,7.0,False
3.6666666666666665,0.4444444444444445,4.333333333333333,0.4444444444444443,18.0,0.1538461538461538,4.333333333333333,0.4444444444444443,0.7692307692307693,10.0,0.7472527472527473,3.0,False
3.6,0.48,4.584615384615384,0.3323076923076922,12.8,0.2307692307692307,3.8,0.3200000000000001,0.631578947368421,12.0,0.7472527472527473,5.0,False
3.5,0.5,4.75,0.375,13.166666666666666,0.2307692307692307,3.25,1.25,0.6923076923076923,9.0,0.7802197802197802,4.0,False
4.0,0.0,4.365384615384615,0.3653846153846154,19.166666666666668,0.173076923076923,2.5,1.25,0.8,8.0,0.7472527472527473,4.0,False
3.5,0.6666666666666666,4.487179487179486,0.3418803418803415,15.066666666666666,0.2307692307692308,2.5,1.1666666666666667,0.6,9.0,0.7692307692307693,6.0,False
3.8,0.3200000000000001,4.6,0.4800000000000001,12.0,0.2307692307692307,4.0,0.8,0.75,15.0,0.7472527472527473,5.0,False
3.4,0.48,4.892307692307692,0.1723076923076925,6.0,0.2307692307692307,2.2,0.7200000000000001,0.8181818181818182,9.0,0.7472527472527473,5.0,False
3.0,1.0,4.5,0.5,19.0,0.2307692307692307,3.5,1.5,0.8571428571428571,6.0,0.7472527472527473,2.0,False
3.2857142857142856,0.8163265306122449,4.637362637362637,0.4144427001569859,11.333333333333334,0.2307692307692308,2.857142857142857,1.0204081632653064,0.55,11.0,0.7472527472527473,7.0,False
3.5,0.5,4.730769230769231,0.2692307692307691,9.0,0.2307692307692307,2.5,0.5,0.8,4.0,0.7252747252747253,2.0,False
4.0,0.0,4.82051282051282,0.2393162393162393,6.666666666666667,0.2307692307692307,3.0,0.6666666666666666,0.6666666666666666,6.0,0.7362637362637363,3.0,False
3.5,0.75,4.865384615384615,0.2019230769230771,8.5,0.173076923076923,4.75,0.375,0.7368421052631579,14.0,0.7472527472527473,4.0,False
3.333333333333333,0.8888888888888887,4.576923076923077,0.4230769230769231,13.533333333333331,0.2307692307692308,2.833333333333333,1.5,0.5882352941176471,10.0,0.7692307692307693,6.0,False
3.6,0.48,4.7846153846153845,0.2584615384615384,7.8,0.2307692307692307,3.0,0.8,0.7333333333333333,11.0,0.7472527472527473,5.0,False
3.75,0.375,4.865384615384615,0.2019230769230771,5.833333333333333,0.2307692307692307,2.75,1.25,0.7272727272727273,8.0,0.7362637362637363,4.0,False
3.5,0.5,4.5,0.5,16.0,0.2307692307692307,3.25,0.75,0.8461538461538461,11.0,0.7692307692307693,4.0,False
3.5,0.5,4.480769230769231,0.2596153846153846,13.833333333333334,0.2307692307692307,3.0,1.5,0.75,9.0,0.7472527472527473,4.0,False
4.0,0.0,4.0,0.0,,0.0,5.0,0.0,1.0,5.0,0.5714285714285714,1.0,False
4.0,0.0,5.0,0.0,2.6666666666666665,0.2307692307692307,3.0,0.6666666666666666,0.7777777777777778,7.0,0.7362637362637363,3.0,False
3.4,0.72,4.584615384615384,0.3323076923076922,10.2,0.2307692307692307,2.8,1.7600000000000002,0.6428571428571429,9.0,0.7252747252747253,5.0,False
2.875,0.4375,4.355769230769231,0.2668269230769231,15.178571428571429,0.2307692307692307,2.625,0.875,0.5238095238095238,11.0,0.7472527472527473,8.0,False
3.6,0.6399999999999999,4.492307692307692,0.4061538461538461,15.6,0.1846153846153846,2.8,1.04,0.8571428571428571,12.0,0.7472527472527473,5.0,False
3.5,0.75,4.865384615384615,0.2019230769230771,5.5,0.2307692307692307,3.25,1.75,0.6923076923076923,9.0,0.7362637362637363,4.0,False
4.0,0.0,4.153846153846154,0.2051282051282053,23.33333333333333,0.1538461538461538,3.0,1.3333333333333333,0.8888888888888888,8.0,0.7472527472527473,3.0,False
3.6666666666666665,0.4444444444444445,4.333333333333333,0.4444444444444443,24.666666666666668,0.2307692307692307,3.0,1.3333333333333333,0.6666666666666666,6.0,0.7802197802197802,3.0,False
3.4,0.48,4.476923076923077,0.2092307692307692,12.6,0.2307692307692307,2.0,0.8,0.8,8.0,0.7472527472527473,5.0,False
3.6666666666666665,0.4444444444444445,4.153846153846154,0.2051282051282053,18.666666666666668,0.2307692307692307,2.333333333333333,0.4444444444444445,0.8571428571428571,6.0,0.7472527472527473,3.0,False
3.6666666666666665,0.4444444444444445,5.0,0.0,4.0,0.2307692307692307,2.6666666666666665,1.5555555555555554,1.0,8.0,0.7472527472527473,3.0,False
4.0,0.0,4.487179487179487,0.3418803418803418,17.333333333333332,0.2307692307692307,2.6666666666666665,1.1111111111111112,0.75,6.0,0.7472527472527473,3.0,False
2.833333333333333,1.2222222222222223,4.743589743589744,0.3418803418803418,9.733333333333333,0.2307692307692308,3.1666666666666665,1.1666666666666667,0.5263157894736842,10.0,0.7472527472527473,6.0,False
3.6,0.48,4.584615384615384,0.3323076923076922,13.2,0.2307692307692307,3.4,1.12,0.6470588235294118,11.0,0.7472527472527473,5.0,False
3.0,0.0,4.230769230769231,0.2307692307692308,20.0,0.2307692307692307,2.0,0.0,1.0,4.0,0.7142857142857143,2.0,False
3.5,0.5,4.730769230769231,0.2692307692307691,9.0,0.2307692307692307,2.0,0.0,1.0,4.0,0.7252747252747253,2.0,False
3.75,0.375,4.596153846153847,0.2019230769230771,7.5,0.2307692307692307,4.0,1.0,0.6875,11.0,0.7252747252747253,4.0,False
3.75,0.375,5.0,0.0,3.0,0.2307692307692307,4.0,1.0,0.75,12.0,0.7362637362637363,4.0,False
3.5,0.75,4.615384615384615,0.3846153846153846,17.666666666666668,0.2307692307692307,3.5,1.5,0.7142857142857143,10.0,0.7802197802197802,4.0,False
3.0,1.0,4.730769230769231,0.2692307692307691,9.0,0.2307692307692307,4.5,0.5,0.8888888888888888,8.0,0.7252747252747253,2.0,False
3.6666666666666665,0.4444444444444445,4.82051282051282,0.2393162393162393,8.666666666666666,0.2307692307692307,2.6666666666666665,0.4444444444444445,1.0,8.0,0.7472527472527473,3.0,False
3.0,1.0,4.625,0.46875,12.75,0.2307692307692307,3.0,1.0,0.5,12.0,0.7802197802197802,8.0,False
4.0,0.0,4.492307692307692,0.4061538461538461,16.6,0.1384615384615384,3.0,1.6,0.8,12.0,0.7472527472527473,5.0,False
3.6666666666666665,0.4444444444444445,4.666666666666667,0.4444444444444443,14.0,0.2307692307692307,2.333333333333333,1.1111111111111112,1.0,7.0,0.7582417582417582,3.0,False
3.4,0.72,4.892307692307692,0.1723076923076925,5.6,0.2307692307692307,2.0,0.8,1.0,10.0,0.7472527472527473,5.0,False
4.0,0.0,4.865384615384615,0.2019230769230771,5.833333333333333,0.2307692307692307,3.25,0.75,0.7692307692307693,10.0,0.7362637362637363,4.0,False
4.0,0.0,4.307692307692308,0.2051282051282053,18.0,0.1538461538461538,2.6666666666666665,1.5555555555555554,0.875,7.0,0.7362637362637363,3.0,False
3.142857142857143,0.4897959183673469,4.703296703296703,0.3390894819466248,14.285714285714286,0.1978021978021978,4.0,0.8571428571428571,0.4642857142857143,13.0,0.7802197802197802,7.0,False
3.2,0.3200000000000001,4.892307692307692,0.1723076923076925,10.0,0.1846153846153846,4.0,0.8,0.65,13.0,0.7802197802197802,5.0,False
3.75,0.375,4.615384615384615,0.3846153846153846,17.0,0.173076923076923,2.0,1.0,0.75,6.0,0.7802197802197802,4.0,False
4.0,0.0,4.584615384615384,0.3323076923076922,13.8,0.1846153846153846,2.4,1.0399999999999998,0.75,9.0,0.7472527472527473,5.0,False
3.333333333333333,0.8888888888888888,4.666666666666667,0.4444444444444443,11.333333333333334,0.2307692307692307,1.6666666666666667,0.4444444444444444,0.8,4.0,0.7362637362637363,3.0,False
3.0,0.6666666666666666,4.82051282051282,0.2393162393162393,8.666666666666666,0.2307692307692307,2.333333333333333,0.8888888888888888,1.0,7.0,0.7472527472527473,3.0,False
3.5,0.75,4.75,0.375,8.833333333333334,0.2307692307692307,2.25,0.875,0.6666666666666666,6.0,0.7362637362637363,4.0,False
4.0,0.0,4.584615384615384,0.3323076923076922,13.2,0.2307692307692307,2.0,0.8,0.8,8.0,0.7472527472527473,5.0,False
3.6,0.6399999999999999,4.892307692307692,0.1723076923076925,6.8,0.1846153846153846,2.8,1.44,0.7857142857142857,11.0,0.7472527472527473,5.0,False
3.5,0.5,4.730769230769231,0.2692307692307691,9.0,0.2307692307692307,4.0,1.0,1.0,8.0,0.7252747252747253,2.0,False
3.5,0.5,4.865384615384615,0.2019230769230771,7.166666666666667,0.2307692307692307,2.75,1.25,0.8181818181818182,9.0,0.7472527472527473,4.0,False
3.5,0.6666666666666666,5.0,0.0,2.933333333333333,0.2307692307692308,4.166666666666667,0.8333333333333334,0.56,14.0,0.7362637362637363,6.0,False
4.0,0.0,4.487179487179487,0.3418803418803418,14.0,0.2307692307692307,2.0,0.6666666666666666,0.8333333333333334,5.0,0.7362637362637363,3.0,False
3.6666666666666665,0.4444444444444445,4.487179487179487,0.3418803418803418,17.333333333333332,0.2307692307692307,3.6666666666666665,1.1111111111111112,0.9090909090909092,10.0,0.7582417582417582,3.0,False
3.1666666666666665,0.8333333333333334,4.666666666666667,0.4444444444444443,10.666666666666666,0.2307692307692308,2.5,0.5,0.6,9.0,0.7472527472527473,6.0,False
4.0,0.0,4.596153846153847,0.2019230769230771,7.833333333333333,0.2307692307692307,2.25,0.875,0.8888888888888888,8.0,0.7362637362637363,4.0,False
2.857142857142857,0.4897959183673469,4.78021978021978,0.3139717425431711,9.714285714285714,0.1978021978021978,2.571428571428572,1.2244897959183674,0.5555555555555556,10.0,0.7472527472527473,7.0,False
3.5,0.5,4.461538461538462,0.0,12.0,0.2307692307692307,2.5,0.5,1.0,5.0,0.7032967032967034,2.0,False
2.909090909090909,0.84297520661157,4.433566433566433,0.2364907819453275,14.036363636363635,0.2307692307692308,2.272727272727273,0.8925619834710745,0.52,13.0,0.7472527472527473,11.0,False
3.6,0.6399999999999999,4.4,0.4800000000000001,12.6,0.2307692307692307,3.0,1.6,0.7333333333333333,11.0,0.7362637362637363,5.0,False
3.2,0.64,4.692307692307692,0.3692307692307693,10.8,0.2307692307692307,3.0,1.2,0.7333333333333333,11.0,0.7472527472527473,5.0,False
3.0,0.0,4.230769230769231,0.2307692307692308,20.0,0.2307692307692307,4.0,0.0,0.875,7.0,0.7142857142857143,2.0,False
4.0,0.0,4.307692307692308,0.2051282051282053,15.333333333333334,0.2307692307692307,2.6666666666666665,1.5555555555555554,0.875,7.0,0.7252747252747253,3.0,False
3.4,0.72,4.892307692307692,0.1723076923076925,5.6,0.2307692307692307,2.6,1.28,0.6923076923076923,9.0,0.7472527472527473,5.0,False
3.1666666666666665,0.8333333333333334,4.564102564102563,0.2905982905982902,12.0,0.2307692307692308,2.6666666666666665,1.0,0.75,12.0,0.7582417582417582,6.0,False
3.6666666666666665,0.4444444444444445,4.666666666666667,0.4444444444444443,11.333333333333334,0.2307692307692307,3.6666666666666665,0.4444444444444445,0.9090909090909092,10.0,0.7362637362637363,3.0,False
3.333333333333333,0.8888888888888888,4.666666666666667,0.4444444444444443,17.333333333333332,0.2307692307692307,3.0,1.3333333333333333,0.8888888888888888,8.0,0.7802197802197802,3.0,False
3.5,0.5,5.0,0.0,0.0,0.2307692307692307,3.5,0.5,0.8571428571428571,6.0,0.7142857142857143,2.0,False
3.0,0.6666666666666666,4.82051282051282,0.2393162393162393,7.333333333333333,0.2307692307692307,2.6666666666666665,1.5555555555555554,0.75,6.0,0.7362637362637363,3.0,False
2.583333333333333,1.1805555555555556,4.66025641025641,0.3963675213675214,11.348484848484848,0.2307692307692308,3.083333333333333,1.097222222222222,0.4054054054054054,15.0,0.7692307692307693,12.0,False
2.888888888888889,1.2345679012345678,4.495726495726496,0.4482431149097816,14.72222222222222,0.2307692307692307,2.7777777777777777,0.9629629629629628,0.52,13.0,0.7692307692307693,9.0,False
2.833333333333333,0.8333333333333334,4.82051282051282,0.2393162393162393,6.8,0.2307692307692308,1.8333333333333333,0.8333333333333334,0.8181818181818182,9.0,0.7472527472527473,6.0,False
3.0,1.0,4.5,0.5,19.0,0.2307692307692307,1.5,0.5,1.0,3.0,0.7472527472527473,2.0,False
3.6666666666666665,0.4444444444444445,4.487179487179487,0.3418803418803418,13.333333333333334,0.2307692307692307,2.0,0.6666666666666666,0.8333333333333334,5.0,0.7252747252747253,3.0,False
3.6666666666666665,0.4444444444444445,4.487179487179487,0.3418803418803418,18.666666666666668,0.2307692307692307,2.6666666666666665,0.8888888888888888,0.75,6.0,0.7692307692307693,3.0,False
3.4,0.48,4.492307692307692,0.4061538461538461,15.8,0.1846153846153846,4.0,1.2,0.7,14.0,0.7472527472527473,5.0,False
3.111111111111111,0.9876543209876544,4.769230769230769,0.3076923076923077,11.166666666666666,0.2051282051282051,3.0,0.6666666666666666,0.4814814814814814,13.0,0.7802197802197802,9.0,False
3.625,0.5625,4.730769230769231,0.2692307692307691,8.428571428571429,0.2307692307692307,3.375,1.375,0.4814814814814814,13.0,0.7472527472527473,8.0,False
